HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,HC,AC,HY,AY,HR,AR
Ajax,PSV Eindhoven,3,2,1,1,6,1,2,3,0,0
Heracles,NAC Breda,2,0,1,0,2,5,1,1,0,0
Feyenoord,AZ Alkmaar,3,2,0,1,10,0,0,0,0,0
For Sittard,Heerenveen,3,0,1,0,1,8,0,0,0,0
Go Ahead Eagles,Zwolle,2,2,0,2,9,5,1,1,0,0
Nijmegen,Groningen,6,0,3,0,1,4,1,3,0,0
Sparta Rotterdam,Utrecht,1,4,0,1,4,4,1,1,1,0
Waalwijk,Almere City,2,0,1,0,4,4,0,0,0,0
Utrecht,Heracles,1,0,0,0,4,8,0,1,0,0
Groningen,Sparta Rotterdam,1,0,1,0,4,5,1,2,0,0
Zwolle,For Sittard,3,1,0,1,5,7,4,2,1,0
NAC Breda,PSV Eindhoven,0,3,0,2,5,9,2,2,0,0
Waalwijk,Nijmegen,0,3,0,0,4,10,2,1,1,0
Almere City,Feyenoord,1,4,1,2,0,9,2,0,0,0
Heerenveen,Go Ahead Eagles,1,0,1,0,2,6,2,2,0,0
Twente,Ajax,2,2,1,0,5,4,1,1,0,0
AZ Alkmaar,Willem II,1,2,0,2,10,1,0,3,0,0
Go Ahead Eagles,Almere City,3,0,2,0,5,4,0,0,0,0
Feyenoord,Heerenveen,3,0,2,0,7,3,0,2,0,0
Heracles,Waalwijk,2,2,1,0,9,5,1,0,0,0
For Sittard,Twente,1,2,0,1,3,1,1,2,0,0
PSV Eindhoven,Groningen,5,0,2,0,14,3,0,0,0,0
Nijmegen,Utrecht,1,2,0,1,8,5,0,1,0,0
Sparta Rotterdam,AZ Alkmaar,1,2,1,1,5,2,3,3,0,0
Willem II,NAC Breda,2,2,0,1,8,0,4,2,0,0
Ajax,Zwolle,2,0,1,0,7,0,3,1,0,0
Heerenveen,Waalwijk,1,1,1,0,3,3,0,0,0,0
NAC Breda,Almere City,1,0,1,0,5,4,1,1,0,0
Groningen,Willem II,2,0,1,0,3,1,1,0,0,0
Feyenoord,For Sittard,1,1,0,1,9,1,2,2,0,0
Zwolle,Sparta Rotterdam,1,0,0,0,3,7,3,1,0,0
Utrecht,PSV Eindhoven,2,5,1,1,4,6,2,4,0,0
AZ Alkmaar,Heracles,1,0,0,0,8,1,0,3,0,0
Twente,Go Ahead Eagles,3,2,1,2,12,0,1,2,0,0
Nijmegen,Ajax,1,2,1,1,7,1,1,5,0,0
Ajax,Utrecht,2,2,2,1,7,7,0,0,0,0
PSV Eindhoven,Twente,6,1,3,1,9,2,0,1,0,0
Go Ahead Eagles,Nijmegen,5,0,4,0,5,6,2,2,0,0
