HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,HC,AC,HY,AY,HR,AR
Dundee United,Celtic,0,5,0,3,1,8,0,0,0,0
Aberdeen,Hibernian,1,0,0,0,10,5,3,2,0,0
Hearts,Dundee,0,1,0,1,7,3,1,4,0,0
Kilmarnock,Ross County,2,0,1,0,5,4,0,2,0,0
Motherwell,St Johnstone,3,2,2,1,5,9,4,1,0,0
St Mirren,Rangers,2,2,1,1,3,3,3,1,0,0
Dundee,Motherwell,1,2,1,0,7,4,1,2,0,1
Hibernian,Dundee United,3,1,2,0,8,4,1,1,0,0
Ross County,Hearts,1,3,1,1,4,13,1,1,0,0
St Johnstone,Kilmarnock,0,2,0,1,6,2,2,1,0,0
St Mirren,Aberdeen,1,0,0,0,5,11,3,2,0,0
Rangers,Celtic,1,1,1,0,5,6,1,1,0,0
Celtic,Hibernian,3,1,2,1,8,3,2,3,0,0
Dundee United,St Mirren,0,2,0,1,4,6,0,2,0,0
Hearts,Motherwell,3,0,1,0,6,1,2,2,0,0
Kilmarnock,Dundee,3,2,1,0,7,2,1,2,0,0
St Johnstone,Ross County,2,1,1,1,4,4,1,2,0,1
Rangers,Aberdeen,4,0,0,0,7,2,2,2,0,0
Dundee,Ross County,1,1,0,0,10,5,3,1,0,0
Hearts,St Johnstone,2,1,2,0,8,7,1,2,0,0
Motherwell,Kilmarnock,3,0,0,0,5,4,0,1,0,1
Rangers,Dundee United,3,1,1,1,9,4,0,1,0,0
St Mirren,Hibernian,2,2,1,2,5,6,3,3,0,0
Aberdeen,Celtic,1,5,1,2,6,6,2,0,1,0
Celtic,St Mirren,1,1,0,0,14,0,0,3,0,0
Dundee United,Aberdeen,2,1,0,1,8,13,1,2,0,0
Hibernian,Rangers,2,2,1,1,3,13,3,2,0,0
Kilmarnock,Hearts,0,1,0,0,3,5,1,1,0,1
Ross County,Motherwell,1,1,1,0,5,6,2,1,0,0
St Johnstone,Dundee,0,2,0,1,1,9,3,1,0,0
Celtic,Ross County,4,2,3,0,4,8,0,4,0,0
Dundee,Motherwell,1,1,0,1,7,12,0,2,0,0
Livingston,Aberdeen,0,0,0,0,7,7,3,4,0,0
St Johnstone,Hearts,0,2,0,0,6,9,2,3,0,0
Kilmarnock,Rangers,1,0,0,0,2,8,0,0,0,0
Hibernian,St Mirren,2,3,0,2,2,7,2,2,0,0
Rangers,Livingston,4,0,1,0,5,4,1,1,0,0
Ross County,St Johnstone,2,0,1,0,6,7,2,2,0,0
St Mirren,Dundee,2,1,2,0,4,3,2,3,0,0
Aberdeen,Celtic,1,3,1,2,9,9,0,2,0,0
Hearts,Kilmarnock,0,0,0,0,6,5,3,4,0,0
Motherwell,Hibernian,2,1,0,0,5,2,1,4,0,0
Ross County,Rangers,0,2,0,2,4,8,3,1,0,0
Celtic,St Johnstone,0,0,0,0,19,1,1,3,0,0
Hibernian,Livingston,2,3,0,1,9,3,2,4,0,0
Motherwell,Kilmarnock,2,1,0,1,1,6,6,3,0,0
Dundee,Hearts,1,0,0,0,3,8,1,1,0,0
St Mirren,Aberdeen,2,2,0,1,4,3,2,2,0,0
Kilmarnock,Ross County,0,1,0,0,14,2,0,5,0,0
Livingston,St Mirren,1,1,0,0,6,2,3,1,0,0
St Johnstone,Dundee,2,2,0,1,4,6,3,0,0,0
Rangers,Celtic,0,1,0,1,6,2,1,1,0,0
Aberdeen,Hibernian,0,2,0,0,7,5,2,4,0,0
