HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,HC,AC,HY,AY,HR,AR
Stuttgart,Wolfsburg,4,0,3.0,0.0,7.0,3.0,1.0,0.0,0.0,0.0
Ein Frankfurt,Freiburg,2,0,0.0,0.0,5.0,6.0,1.0,2.0,0.0,0.0
Hamburg,RB Leipzig,1,2,1.0,1.0,4.0,9.0,3.0,2.0,0.0,0.0
Hamburg,Leverkusen,0,1,0.0,0.0,2.0,7.0,0.0,2.0,0.0,0.0
Bayern Munich,M'gladbach,4,1,2.0,0.0,7.0,1.0,1.0,0.0,0.0,1.0
Freiburg,Leverkusen,3,3,2.0,2.0,5.0,2.0,3.0,3.0,0.0,0.0
Heidenheim,Hoffenheim,2,4,0.0,2.0,4.0,3.0,0.0,0.0,0.0,0.0
Mainz,Stuttgart,2,2,1.0,0.0,5.0,6.0,0.0,2.0,0.0,0.0
RB Leipzig,Augsburg,2,1,0.0,1.0,6.0,8.0,0.0,2.0,0.0,0.0
Wolfsburg,Hamburg,1,2,1.0,1.0,7.0,3.0,3.0,3.0,1.0,0.0
FC Koln,Dortmund,1,2,0.0,1.0,9.0,4.0,1.0,1.0,1.0,0.0
St Pauli,Ein Frankfurt,0,0,0.0,0.0,6.0,5.0,2.0,1.0,0.0,0.0
Union Berlin,Werder Bremen,1,4,1.0,2.0,1.0,3.0,1.0,3.0,1.0,0.0
M'gladbach,St Pauli,2,0,1.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0
Dortmund,Augsburg,2,0,1.0,0.0,12.0,2.0,0.0,0.0,0.0,0.0
Ein Frankfurt,Heidenheim,1,0,0.0,0.0,5.0,4.0,3.0,2.0,1.0,0.0
Hoffenheim,Wolfsburg,1,1,0.0,0.0,16.0,4.0,0.0,3.0,0.0,0.0
Leverkusen,Bayern Munich,1,1,1.0,0.0,4.0,1.0,3.0,4.0,0.0,2.0
Hamburg,FC Koln,1,1,1.0,1.0,1.0,8.0,2.0,4.0,0.0,0.0
Werder Bremen,Mainz,0,2,0.0,1.0,9.0,4.0,2.0,1.0,0.0,0.0
Freiburg,Union Berlin,0,1,0.0,0.0,6.0,2.0,0.0,2.0,0.0,0.0
Stuttgart,RB Leipzig,1,0,0.0,0.0,5.0,6.0,1.0,2.0,0.0,0.0
M'gladbach,Leverkusen,2,3,0.0,2.0,2.0,4.0,1.0,0.0,0.0,0.0
Augsburg,Werder Bremen,2,2,2.0,1.0,4.0,2.0,3.0,1.0,0.0,0.0
Freiburg,Stuttgart,3,1,1.0,1.0,6.0,3.0,2.0,1.0,0.0,0.0
Hoffenheim,Holstein Kiel,3,2,2.0,0.0,8.0,6.0,2.0,3.0,0.0,1.0
Mainz,Union Berlin,1,1,0.0,0.0,8.0,9.0,1.0,3.0,0.0,0.0
RB Leipzig,Bochum,1,0,0.0,0.0,9.0,3.0,1.0,3.0,1.0,0.0
Dortmund,Ein Frankfurt,2,0,0.0,0.0,7.0,7.0,0.0,1.0,0.0,0.0
Wolfsburg,Bayern Munich,2,3,0.0,1.0,1.0,7.0,2.0,3.0,0.0,0.0
St Pauli,Heidenheim,0,2,0.0,0.0,4.0,2.0,2.0,3.0,0.0,0.0
Union Berlin,St Pauli,1,0,1.0,0.0,5.0,4.0,3.0,1.0,0.0,0.0
Bochum,M'gladbach,0,2,0.0,0.0,3.0,4.0,1.0,0.0,0.0,0.0
Ein Frankfurt,Hoffenheim,3,1,2.0,0.0,1.0,4.0,0.0,3.0,0.0,0.0
Holstein Kiel,Wolfsburg,0,2,0.0,2.0,1.0,7.0,4.0,7.0,0.0,0.0
Stuttgart,Mainz,3,3,2.0,1.0,11.0,2.0,4.0,2.0,0.0,0.0
Werder Bremen,Dortmund,0,0,0.0,0.0,5.0,6.0,2.0,7.0,0.0,1.0
Leverkusen,RB Leipzig,2,3,2.0,1.0,18.0,2.0,3.0,1.0,0.0,0.0
Heidenheim,Augsburg,4,0,2.0,0.0,5.0,6.0,0.0,3.0,0.0,0.0
Bayern Munich,Freiburg,2,0,1.0,0.0,2.0,4.0,1.0,0.0,0.0,0.0
Dortmund,Heidenheim,4,2,3.0,1.0,8.0,1.0,2.0,2.0,0.0,0.0
Freiburg,Bochum,2,1,0.0,1.0,5.0,6.0,0.0,3.0,0.0,0.0
Hoffenheim,Leverkusen,1,4,1.0,2.0,4.0,12.0,2.0,2.0,0.0,0.0
M'gladbach,Stuttgart,1,3,1.0,1.0,6.0,2.0,2.0,2.0,0.0,0.0
RB Leipzig,Union Berlin,0,0,0.0,0.0,6.0,5.0,2.0,3.0,0.0,0.0
Wolfsburg,Ein Frankfurt,1,2,0.0,1.0,5.0,4.0,1.0,2.0,0.0,0.0
Holstein Kiel,Bayern Munich,1,6,0.0,4.0,2.0,10.0,0.0,1.0,0.0,0.0
Augsburg,St Pauli,3,1,0.0,0.0,7.0,7.0,4.0,3.0,0.0,0.0
Mainz,Werder Bremen,1,2,1.0,1.0,10.0,4.0,3.0,1.0,0.0,1.0
Augsburg,Mainz,2,3,1.0,2.0,14.0,1.0,3.0,5.0,1.0,1.0
Bochum,Holstein Kiel,2,2,2.0,1.0,2.0,5.0,4.0,1.0,0.0,0.0
Heidenheim,Freiburg,0,3,0.0,0.0,3.0,9.0,1.0,1.0,0.0,0.0
Union Berlin,Hoffenheim,2,1,2.0,0.0,5.0,5.0,3.0,3.0,0.0,0.0
Werder Bremen,Bayern Munich,0,5,0.0,2.0,1.0,4.0,0.0,3.0,0.0,0.0
Ein Frankfurt,M'gladbach,2,0,1.0,0.0,8.0,5.0,1.0,1.0,0.0,0.0
Leverkusen,Wolfsburg,4,3,2.0,3.0,6.0,2.0,4.0,5.0,0.0,1.0
Stuttgart,Dortmund,5,1,2.0,0.0,6.0,4.0,1.0,3.0,0.0,0.0
St Pauli,RB Leipzig,0,0,0.0,0.0,3.0,1.0,2.0,1.0,0.0,0.0
Dortmund,Bochum,4,2,1.0,2.0,11.0,0.0,2.0,0.0,0.0,0.0
