HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,HC,AC,HY,AY,HR,AR
Dunkerque,Annecy,0,2,0.0,0.0,8.0,2.0,1.0,2.0,0.0,0.0
Grenoble,Laval,2,1,0.0,0.0,4.0,4.0,2.0,0.0,0.0,0.0
Guingamp,Troyes,4,0,2.0,0.0,3.0,5.0,0.0,4.0,0.0,0.0
Caen,Paris FC,0,2,0.0,0.0,9.0,3.0,3.0,1.0,0.0,0.0
Martigues,Lorient,0,1,0.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0
Metz,Bastia,1,1,0.0,1.0,9.0,1.0,1.0,3.0,0.0,0.0
Annecy,Martigues,2,4,1.0,2.0,19.0,3.0,3.0,1.0,0.0,0.0
Bastia,Amiens,1,0,0.0,0.0,6.0,4.0,2.0,5.0,0.0,1.0
Laval,Guingamp,0,1,0.0,1.0,8.0,5.0,2.0,2.0,0.0,0.0
Paris FC,Dunkerque,3,2,0.0,1.0,7.0,1.0,1.0,2.0,0.0,0.0
Pau FC,Caen,1,0,1.0,0.0,0.0,7.0,1.0,2.0,2.0,0.0
Rodez,Metz,1,3,0.0,3.0,7.0,3.0,3.0,4.0,1.0,0.0
Troyes,Clermont,0,1,0.0,1.0,15.0,3.0,0.0,1.0,0.0,0.0
Lorient,Grenoble,2,0,0.0,0.0,9.0,7.0,1.0,2.0,0.0,0.0
Red Star,Ajaccio,1,0,1.0,0.0,2.0,8.0,2.0,3.0,0.0,0.0
Ajaccio,Troyes,2,1,0.0,1.0,7.0,3.0,7.0,0.0,0.0,1.0
Caen,Annecy,1,1,0.0,0.0,6.0,0.0,1.0,2.0,0.0,0.0
Clermont,Paris FC,0,1,0.0,1.0,4.0,4.0,0.0,1.0,1.0,0.0
Dunkerque,Rodez,1,0,1.0,0.0,3.0,9.0,2.0,2.0,0.0,0.0
Grenoble,Pau FC,1,1,0.0,0.0,5.0,11.0,3.0,2.0,0.0,0.0
Guingamp,Red Star,3,4,2.0,2.0,8.0,4.0,0.0,1.0,0.0,0.0
Martigues,Bastia,0,1,0.0,0.0,8.0,3.0,2.0,2.0,0.0,0.0
Amiens,Lorient,1,0,1.0,0.0,9.0,12.0,0.0,0.0,0.0,0.0
Metz,Laval,1,1,0.0,1.0,4.0,3.0,1.0,1.0,0.0,0.0
Annecy,Amiens,3,0,1.0,0.0,6.0,7.0,3.0,2.0,0.0,0.0
Bastia,Troyes,0,0,0.0,0.0,5.0,6.0,3.0,5.0,0.0,0.0
Clermont,Dunkerque,0,1,0.0,0.0,3.0,3.0,2.0,2.0,0.0,0.0
Laval,Ajaccio,1,1,1.0,1.0,6.0,5.0,4.0,5.0,0.0,0.0
Lorient,Red Star,2,1,1.0,0.0,13.0,3.0,2.0,1.0,0.0,1.0
Pau FC,Martigues,3,0,1.0,0.0,5.0,3.0,1.0,2.0,0.0,0.0
Rodez,Guingamp,1,2,0.0,1.0,5.0,5.0,2.0,0.0,0.0,0.0
Paris FC,Metz,1,2,1.0,2.0,5.0,2.0,1.0,3.0,0.0,0.0
Grenoble,Caen,3,1,2.0,1.0,9.0,5.0,1.0,4.0,0.0,0.0
Amiens,Clermont,1,0,1.0,0.0,5.0,8.0,0.0,0.0,0.0,0.0
Bastia,Paris FC,2,1,2.0,1.0,3.0,6.0,3.0,4.0,1.0,2.0
Caen,Ajaccio,1,0,0.0,0.0,10.0,1.0,1.0,3.0,0.0,0.0
Dunkerque,Pau FC,3,2,2.0,1.0,5.0,5.0,4.0,5.0,0.0,0.0
Guingamp,Annecy,2,2,1.0,1.0,6.0,4.0,1.0,2.0,0.0,0.0
Martigues,Grenoble,0,4,0.0,0.0,2.0,5.0,0.0,2.0,1.0,0.0
Red Star,Laval,0,3,0.0,2.0,2.0,5.0,2.0,1.0,0.0,0.0
Troyes,Rodez,0,3,0.0,1.0,4.0,4.0,2.0,1.0,0.0,0.0
Metz,Lorient,1,1,1.0,0.0,1.0,10.0,2.0,2.0,0.0,0.0
Ajaccio,Grenoble,2,0,0.0,0.0,6.0,3.0,4.0,1.0,0.0,0.0
Annecy,Troyes,1,0,1.0,0.0,3.0,7.0,3.0,1.0,0.0,0.0
Caen,Amiens,2,1,1.0,1.0,10.0,2.0,3.0,2.0,0.0,0.0
Clermont,Red Star,1,1,1.0,0.0,6.0,4.0,2.0,1.0,0.0,0.0
Dunkerque,Bastia,2,1,0.0,1.0,5.0,2.0,0.0,2.0,0.0,0.0
Metz,Martigues,6,0,3.0,0.0,5.0,5.0,1.0,2.0,0.0,0.0
