HomeTeam,AwayTeam,FTHG,FTAG
Valerenga,Bodo/Glimt,1,2
Sarpsborg 08,Molde,1,4
Start,Stabaek,4,1
Haugesund,Lillestrom,3,3
Stromsgodset,Viking,4,1
Aalesund,Mjondalen,4,2
Odd,Valerenga,1,2
Sandefjord,Tromso,1,1
Bodo/Glimt,Rosenborg,1,0
Molde,Haugesund,0,1
Viking,Aalesund,4,1
Valerenga,Sandefjord,2,0
Stabaek,Sarpsborg 08,0,0
Mjondalen,Bodo/Glimt,1,2
Rosenborg,Odd,3,0
Tromso,Start,2,1
Lillestrom,Stromsgodset,1,2
Molde,Bodo/Glimt,1,2
Start,Viking,0,3
Haugesund,Stabaek,2,2
Bodo/Glimt,Aalesund,1,0
Odd,Tromso,3,2
Sarpsborg 08,Mjondalen,2,2
Sandefjord,Rosenborg,1,2
Valerenga,Lillestrom,2,0
Viking,Haugesund,0,1
Stabaek,Valerenga,2,0
Mjondalen,Odd,3,6
Aalesund,Start,2,0
Lillestrom,Sandefjord,3,2
Tromso,Stromsgodset,0,6
Rosenborg,Sarpsborg 08,3,2
Sandefjord,Mjondalen,2,1
Valerenga,Tromso,1,0
