HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,HC,AC,HY,AY,HR,AR
Elche,Sp Gijon,2,1,0,0,4,4,0,7,0,0
Zaragoza,Almeria,1,2,1,1,8,1,2,6,0,0
Albacete,Burgos,2,0,2,0,2,7,0,1,0,0
Oviedo,Mirandes,4,1,2,0,5,3,1,3,0,0
Castellon,Granada,2,3,2,1,6,1,2,6,0,1
Eibar,Cadiz,1,0,1,0,5,5,4,6,0,0
Eldense,Zaragoza,2,3,1,2,4,2,1,3,0,0
Cartagena,Elche,0,0,0,0,3,5,1,0,0,0
Santander,Cordoba,2,0,0,0,7,2,2,5,0,1
Almeria,Albacete,3,1,1,1,2,5,4,0,0,0
Levante,La Coruna,2,1,2,0,6,5,2,2,0,0
Burgos,Ferrol,1,1,1,1,2,5,0,2,0,0
Sp Gijon,Huesca,2,1,1,0,6,2,0,3,0,0
Tenerife,Malaga,0,0,0,0,5,4,5,3,0,0
Cadiz,Oviedo,2,0,1,0,3,7,0,2,0,0
Mirandes,Cartagena,3,1,2,0,4,4,0,1,0,0
Cordoba,Eldense,2,0,1,0,2,6,1,2,0,1
Zaragoza,Castellon,1,2,1,1,2,5,3,4,0,0
Malaga,Eibar,1,0,1,0,0,6,1,4,0,0
Elche,Burgos,1,0,1,0,12,3,2,2,0,0
La Coruna,Santander,1,2,0,2,10,3,2,0,0,0
Albacete,Sp Gijon,3,3,1,2,12,5,2,3,0,0
Huesca,Almeria,2,2,1,0,1,7,2,2,1,0
Granada,Levante,1,2,0,2,3,7,1,0,0,0
Ferrol,Tenerife,1,1,1,1,9,2,3,2,1,0
Eibar,Elche,0,2,0,2,3,6,3,0,0,0
Cartagena,La Coruna,1,5,0,2,10,3,2,1,0,0
Sp Gijon,Cadiz,2,0,1,0,2,5,3,1,0,0
Santander,Albacete,1,1,1,0,3,6,0,0,0,0
Zaragoza,Granada,2,1,1,0,1,4,2,3,0,2
Oviedo,Burgos,3,1,1,1,4,7,0,1,0,0
Tenerife,Mirandes,1,0,1,0,3,6,1,3,0,1
Elche,Almeria,1,2,1,1,4,1,3,7,0,0
Mirandes,Cadiz,2,2,1,1,9,2,1,3,0,0
Granada,Eldense,3,2,2,0,5,5,4,4,0,0
Huesca,Zaragoza,1,1,1,0,8,3,3,1,0,0
Malaga,Cartagena,1,0,1,0,8,2,3,3,0,0
Cordoba,Castellon,2,2,0,2,8,6,4,4,0,0
Burgos,Sp Gijon,0,2,0,1,5,4,1,1,0,0
Ferrol,Santander,1,2,0,2,5,2,2,3,0,0
Albacete,Oviedo,2,2,1,1,2,2,2,3,0,0
La Coruna,Eibar,1,0,0,0,7,6,1,2,0,0
Eibar,Ferrol,2,0,0,0,6,4,2,1,0,0
Castellon,Mirandes,1,3,0,3,7,7,2,1,1,0
Eldense,Albacete,2,0,1,0,4,6,2,1,0,0
Levante,Elche,1,1,0,1,5,5,3,4,0,0
Santander,Burgos,2,0,2,0,1,7,1,5,1,0
Sp Gijon,Granada,1,2,0,0,4,0,0,1,0,0
Cadiz,Cordoba,2,0,2,0,5,9,4,5,0,0
Oviedo,Tenerife,3,1,2,0,4,4,4,2,0,0
Almeria,La Coruna,2,1,2,1,7,4,0,1,0,0
Cartagena,Huesca,1,0,1,0,4,5,1,0,0,0
Zaragoza,Malaga,0,0,0,0,5,5,4,4,0,1
Eldense,Huesca,2,1,1,0,4,5,4,2,0,0
Ferrol,Levante,0,0,0,0,6,4,2,2,0,0
Cartagena,Almeria,1,2,1,1,5,3,2,1,0,0
Granada,Cadiz,0,0,0,0,5,4,4,3,0,0
Burgos,Eibar,1,0,0,0,5,5,2,4,0,0
Cordoba,Zaragoza,2,2,1,1,10,2,5,4,0,0
Malaga,Santander,0,0,0,0,3,2,2,3,0,0
Albacete,Tenerife,2,1,1,0,5,4,2,1,0,0
La Coruna,Sp Gijon,1,1,0,0,1,8,1,1,0,0
Mirandes,Eldense,1,0,0,0,4,5,3,2,0,0
Huesca,Castellon,1,1,0,0,4,8,3,3,0,0
Elche,Oviedo,4,0,2,0,6,0,3,4,0,0
Almeria,Cordoba,4,0,0,0,2,3,0,3,0,0
Castellon,Ferrol,0,0,0,0,8,4,0,1,0,0
Levante,Malaga,4,2,2,2,7,3,2,1,0,0
Oviedo,Huesca,0,3,0,1,3,4,4,3,0,0
Almeria,Granada,2,1,0,1,7,1,2,2,0,0
Zaragoza,Albacete,0,1,0,0,6,1,4,1,0,0
Cadiz,La Coruna,2,4,1,1,5,3,5,4,0,1
Santander,Mirandes,0,1,0,0,11,3,2,4,0,1
Tenerife,Elche,1,1,1,0,2,6,5,6,1,1
Castellon,Malaga,2,0,1,0,3,3,2,3,0,0
Eldense,Ferrol,0,0,0,0,6,2,2,4,0,0
Levante,Burgos,3,1,1,1,3,0,0,0,0,0
Sp Gijon,Cordoba,2,0,1,0,5,7,1,2,0,0
Eibar,Cartagena,1,0,1,0,4,1,0,1,0,0
Mirandes,Levante,2,1,0,0,2,4,3,3,0,0
Elche,Cadiz,2,1,0,1,4,1,2,4,0,1
Granada,Santander,3,0,1,0,2,4,6,4,0,0
La Coruna,Zaragoza,1,1,1,0,2,5,5,3,0,0
Huesca,Eibar,2,1,1,1,4,8,3,3,0,0
Ferrol,Oviedo,1,5,0,1,1,5,2,1,0,0
Malaga,Almeria,1,1,1,0,3,10,2,6,0,0
Albacete,Castellon,0,0,0,0,4,6,0,1,0,0
Burgos,Eldense,1,0,0,0,12,2,1,1,0,0
Cordoba,Tenerife,3,0,1,0,12,4,2,1,0,0
Cartagena,Sp Gijon,1,0,0,0,3,6,1,2,0,1
Almeria,Mirandes,1,0,1,0,2,4,6,2,0,0
Levante,Cordoba,2,2,0,0,5,5,0,3,0,0
Cadiz,Albacete,1,0,0,0,2,2,1,1,0,0
Castellon,Cartagena,4,1,2,0,5,1,1,4,0,0
Eibar,Zaragoza,2,1,1,0,5,6,3,4,0,0
Eldense,Elche,0,0,0,0,3,5,3,2,0,0
Oviedo,Granada,2,0,0,0,6,8,3,3,0,0
Sp Gijon,Ferrol,1,3,1,3,5,2,5,4,0,0
Burgos,Malaga,0,0,0,0,6,7,2,1,0,0
Santander,Huesca,0,1,0,0,7,1,2,3,0,0
Albacete,Levante,0,0,0,0,3,5,1,3,0,0
Granada,Cartagena,4,1,3,1,4,4,1,3,0,0
Cordoba,Eibar,2,1,1,1,2,1,5,2,0,0
Zaragoza,Oviedo,2,3,2,0,3,5,3,5,0,0
Ferrol,Almeria,1,4,0,1,8,3,3,1,0,0
Malaga,Eldense,3,0,2,0,3,2,1,7,0,1
Mirandes,Sp Gijon,1,1,1,0,1,4,0,3,0,0
Cadiz,Burgos,1,1,0,0,2,6,4,1,1,0
Elche,Santander,3,0,1,0,8,5,1,1,0,1
Huesca,Tenerife,1,0,1,0,5,4,2,1,0,0
La Coruna,Castellon,5,1,3,1,7,0,1,2,0,0
Cartagena,Albacete,0,0,0,0,3,4,2,2,0,0
Eibar,Granada,1,1,1,0,9,6,1,1,0,1
Oviedo,Cordoba,2,3,1,3,7,2,5,3,0,0
Sp Gijon,Malaga,1,3,0,0,10,2,3,2,0,0
Zaragoza,Ferrol,1,0,0,0,7,2,3,2,0,1
Burgos,Tenerife,1,0,0,0,5,4,3,2,0,0
Castellon,Elche,0,2,0,2,4,3,1,2,0,0
Almeria,Cadiz,1,1,0,1,6,0,3,4,0,1
Santander,Eldense,2,2,0,0,3,5,1,2,0,0
La Coruna,Mirandes,0,4,0,2,5,2,1,3,1,0
Levante,Huesca,1,1,0,1,10,2,2,1,0,0
Tenerife,Levante,0,3,0,0,3,5,0,1,1,0
Granada,Burgos,0,0,0,0,5,2,2,7,0,0
Ferrol,Cartagena,0,0,0,0,8,2,2,3,0,0
Albacete,Santander,2,2,1,0,4,5,4,3,1,0
Huesca,Mirandes,1,0,1,0,16,2,1,1,1,2
Malaga,La Coruna,1,1,0,0,5,4,2,1,0,0
Tenerife,Castellon,2,0,1,0,1,9,1,2,0,0
Oviedo,Sp Gijon,1,1,0,0,4,4,3,4,0,0
Cordoba,Almeria,0,3,0,1,6,2,4,1,1,0
Cadiz,Levante,0,0,0,0,2,2,5,2,1,0
Elche,Zaragoza,1,0,0,0,7,0,5,5,0,0
Eldense,Eibar,1,3,1,0,11,5,1,1,0,0
Cartagena,Oviedo,0,1,0,1,2,4,2,2,0,0
Eldense,Cadiz,1,4,0,3,10,2,2,2,0,0
Eibar,Albacete,1,1,1,0,3,1,5,3,0,0
Sp Gijon,Elche,1,1,1,0,4,5,3,0,0,1
Levante,Granada,3,1,1,0,2,6,3,4,0,0
Burgos,La Coruna,0,1,0,0,5,1,3,2,0,0
Santander,Ferrol,6,0,3,0,4,1,2,1,0,0
Castellon,Cordoba,1,2,1,0,3,4,1,2,0,0
Zaragoza,Tenerife,2,2,0,1,5,3,2,4,0,0
Almeria,Huesca,0,0,0,0,10,4,1,2,0,0
Mirandes,Malaga,3,2,0,1,8,1,2,2,0,0
Elche,Eibar,2,0,1,0,7,2,0,2,0,1
Cordoba,Santander,1,2,1,1,4,0,3,2,0,0
Huesca,Cartagena,4,0,1,0,6,4,0,1,0,0
La Coruna,Levante,1,2,0,0,9,5,2,4,0,0
Tenerife,Eldense,0,1,0,0,3,1,1,1,0,0
Granada,Sp Gijon,3,1,1,0,6,3,0,2,0,0
Albacete,Almeria,2,1,1,0,4,6,2,5,0,0
Oviedo,Castellon,1,0,0,0,4,7,1,2,0,0
Malaga,Zaragoza,1,2,0,0,4,8,0,0,0,0
Cadiz,Mirandes,3,1,2,1,2,9,3,1,1,0
Tenerife,La Coruna,0,0,0,0,10,4,1,2,0,0
Eldense,Granada,0,3,0,1,8,3,1,3,0,0
Mirandes,Elche,3,0,1,0,4,3,2,8,0,1
Sp Gijon,Burgos,2,0,0,0,3,3,2,4,0,0
Almeria,Oviedo,1,1,0,1,1,3,3,5,0,0
Santander,Malaga,2,1,2,1,8,4,4,4,0,0
Castellon,Huesca,0,1,0,1,7,7,5,0,0,0
Eibar,La Coruna,0,1,0,1,12,1,1,0,0,0
Cartagena,Cordoba,0,1,0,1,8,6,1,3,0,0
Zaragoza,Cadiz,0,0,0,0,4,2,6,3,1,0
Tenerife,Albacete,3,1,1,0,3,2,2,1,1,0
Levante,Ferrol,0,1,0,1,11,2,1,1,0,0
Albacete,Zaragoza,2,1,0,0,6,2,4,3,0,0
Ferrol,Castellon,1,3,0,2,6,3,0,0,0,0
Granada,Mirandes,0,0,0,0,6,4,0,0,0,0
Malaga,Levante,1,1,0,1,8,5,1,2,1,0
Sp Gijon,Eibar,0,0,0,0,7,2,2,5,0,1
Elche,Tenerife,2,0,1,0,3,6,1,0,0,0
Burgos,Santander,2,1,0,0,3,3,6,5,0,1
Cordoba,Huesca,1,2,1,0,4,6,2,4,0,0
Cadiz,Cartagena,5,2,3,1,3,1,0,3,0,0
La Coruna,Almeria,3,1,3,0,3,8,2,3,0,0
Oviedo,Eldense,0,0,0,0,8,0,2,5,0,0
Mirandes,Ferrol,4,1,2,1,7,3,2,4,0,0
Castellon,Eibar,2,0,1,0,2,3,1,4,0,0
Cartagena,Malaga,0,1,0,0,6,5,0,0,0,0
Santander,Cadiz,2,3,0,1,5,3,3,5,0,0
Tenerife,Cordoba,2,3,2,2,3,4,3,3,0,0
Levante,Sp Gijon,0,0,0,0,8,2,3,2,0,0
Eldense,La Coruna,2,0,0,0,8,1,0,1,0,0
Huesca,Granada,1,1,0,0,3,7,2,2,0,1
Zaragoza,Burgos,0,1,0,0,2,3,3,3,1,0
Oviedo,Albacete,1,0,1,0,7,2,1,0,0,0
Almeria,Elche,1,1,0,0,4,3,4,1,1,0
Malaga,Tenerife,1,0,0,0,9,0,2,3,0,0
Ferrol,Cordoba,0,1,0,0,4,2,2,4,1,0
Burgos,Oviedo,1,2,1,1,4,2,2,1,0,0
Eibar,Santander,2,2,1,1,2,3,4,1,0,0
Granada,Zaragoza,2,2,1,0,4,7,0,0,0,0
Sp Gijon,Almeria,1,1,0,1,10,4,2,4,0,1
La Coruna,Huesca,0,0,0,0,7,0,1,4,0,0
Elche,Cartagena,2,1,0,0,10,3,2,3,0,0
Albacete,Eldense,0,1,0,0,4,7,1,3,1,0
Levante,Mirandes,1,0,0,0,5,5,4,0,1,1
Cadiz,Castellon,0,0,0,0,6,3,1,1,0,0
Cartagena,Eibar,0,2,0,2,9,6,3,0,0,0
Castellon,Burgos,2,1,1,1,7,4,3,4,1,0
Huesca,Ferrol,3,1,2,1,4,6,2,1,0,0
Zaragoza,Sp Gijon,1,1,0,0,6,4,4,2,0,0
Almeria,Malaga,2,2,1,0,7,3,1,4,0,0
Cordoba,Granada,5,0,2,0,3,7,4,2,0,0
Oviedo,La Coruna,1,2,1,1,6,7,3,2,0,0
Albacete,Cadiz,3,0,0,0,4,2,1,3,0,1
Eldense,Levante,1,2,1,0,5,7,4,1,0,0
Santander,Elche,2,0,2,0,5,9,3,2,0,0
Mirandes,Tenerife,2,0,1,0,3,0,0,0,0,0
Ferrol,Burgos,0,1,0,1,4,6,1,1,0,0
Eibar,Almeria,1,0,1,0,5,6,1,3,0,0
La Coruna,Cordoba,1,1,0,0,4,3,1,3,0,0
Mirandes,Oviedo,1,0,0,0,3,3,3,3,0,0
Elche,Castellon,3,1,2,0,2,7,1,1,0,0
Sp Gijon,Santander,1,1,1,0,6,6,4,3,0,0
Zaragoza,Eldense,2,4,2,2,5,8,3,3,0,0
Tenerife,Huesca,2,0,1,0,6,4,0,1,0,0
Malaga,Cadiz,0,2,0,0,6,4,0,2,0,0
Levante,Cartagena,3,0,1,0,3,4,1,3,0,0
Granada,Ferrol,3,0,2,0,8,6,1,1,0,0
Burgos,Albacete,1,0,1,0,3,7,1,2,0,0
Oviedo,Elche,1,1,0,1,4,3,1,2,0,0
Ferrol,Eibar,0,0,0,0,4,3,3,3,0,0
Albacete,Malaga,2,0,2,0,3,8,2,2,2,1
Cartagena,Burgos,0,1,0,1,2,2,3,5,0,1
Almeria,Zaragoza,4,1,3,1,8,3,1,1,0,1
Cordoba,Sp Gijon,1,1,1,0,5,1,1,3,0,0
Eldense,Mirandes,2,2,0,0,2,3,2,4,0,0
Huesca,Levante,1,2,0,0,4,3,4,2,0,0
Santander,Tenerife,2,1,0,0,4,7,3,7,0,1
Cadiz,Granada,1,0,1,0,6,6,2,0,0,0
Castellon,La Coruna,2,2,1,1,4,2,4,1,0,0
Burgos,Almeria,3,1,1,1,1,3,4,5,0,0
Elche,Eldense,2,0,0,0,5,4,0,2,0,0
Malaga,Ferrol,2,0,2,0,2,2,3,2,0,0
Mirandes,Santander,2,1,0,1,6,2,4,4,0,0
Granada,Oviedo,1,0,1,0,5,5,1,3,0,0
Levante,Castellon,3,2,2,1,4,3,0,4,0,0
Eibar,Huesca,2,1,0,0,4,0,1,0,0,0
Sp Gijon,Albacete,0,2,0,1,9,6,3,0,2,1
La Coruna,Cartagena,2,2,0,0,2,6,1,3,1,0
Tenerife,Cadiz,2,1,1,0,6,3,3,1,0,0
Zaragoza,Cordoba,1,1,0,0,4,5,5,6,0,0
Tenerife,Granada,2,1,0,1,7,4,1,5,0,1
Eldense,Burgos,0,0,0,0,6,3,3,2,0,0
Ferrol,La Coruna,0,1,0,1,7,3,4,1,0,0
Cartagena,Castellon,2,2,2,0,1,8,2,1,0,0
Santander,Zaragoza,2,0,0,0,9,4,3,4,1,0
Almeria,Levante,1,0,0,0,10,4,1,5,0,0
Cordoba,Elche,1,2,1,1,11,2,5,0,0,1
Oviedo,Malaga,2,1,0,0,4,8,1,0,0,0
Albacete,Mirandes,3,2,1,1,5,6,2,2,1,0
Huesca,Sp Gijon,3,2,2,1,8,2,3,3,0,0
Cadiz,Eibar,0,0,0,0,3,3,0,4,0,0
Castellon,Albacete,2,2,1,2,9,1,2,1,0,0
Eibar,Oviedo,1,1,0,0,7,1,5,6,0,0
Cartagena,Eldense,0,1,0,0,3,5,3,0,0,0
Granada,Almeria,3,1,1,0,4,4,1,2,0,0
Sp Gijon,Tenerife,1,3,0,0,6,11,2,2,0,0
Zaragoza,Mirandes,1,0,0,0,4,2,2,3,0,0
Levante,Santander,3,1,1,0,4,6,5,1,0,0
Burgos,Huesca,2,1,1,0,4,4,1,1,0,1
Malaga,Cordoba,0,1,0,0,5,10,3,6,0,0
La Coruna,Cadiz,1,0,0,0,9,6,0,0,0,0
Elche,Ferrol,1,0,1,0,3,4,1,1,0,0
Cordoba,Levante,2,2,0,1,8,2,1,3,0,0
Zaragoza,Eibar,2,2,0,2,8,3,2,2,0,0
Cadiz,Elche,0,1,0,0,4,5,4,2,0,0
Tenerife,Burgos,0,0,0,0,9,1,3,5,1,0
Oviedo,Ferrol,3,0,0,0,1,4,1,0,0,0
Albacete,Granada,0,2,0,0,4,3,1,3,0,0
Santander,Castellon,1,1,1,0,8,9,2,4,0,0
Eldense,Sp Gijon,1,2,0,1,11,4,3,1,0,0
Mirandes,La Coruna,2,2,0,1,5,3,4,4,0,0
Almeria,Cartagena,2,1,1,0,10,1,2,1,0,0
Huesca,Malaga,1,0,0,0,8,2,3,3,0,0
Sp Gijon,Mirandes,3,1,1,0,4,6,0,1,0,0
Castellon,Almeria,4,1,1,1,3,3,2,4,0,0
Ferrol,Eldense,1,0,0,0,1,7,2,4,0,0
Huesca,Santander,1,3,1,0,2,8,7,3,3,0
Levante,Zaragoza,5,2,2,0,3,6,0,2,0,0
Burgos,Cadiz,2,2,1,1,3,2,2,1,0,0
Cartagena,Granada,2,3,1,2,2,5,2,2,0,0
Cordoba,Oviedo,0,0,0,0,13,2,5,1,0,0
Elche,Albacete,2,2,2,2,5,5,2,1,0,0
La Coruna,Tenerife,0,0,0,0,8,7,2,2,0,0
Eibar,Malaga,2,2,1,0,2,7,3,1,0,0
Cadiz,Sp Gijon,1,0,1,0,1,5,1,1,0,0
Albacete,Cartagena,3,1,1,1,11,2,0,2,0,0
Eldense,Cordoba,1,1,1,0,5,4,4,1,0,1
Oviedo,Levante,1,0,1,0,3,4,3,0,0,0
Granada,Elche,1,1,1,1,4,2,2,5,0,0
Mirandes,Burgos,2,1,0,0,5,1,4,5,0,0
Santander,La Coruna,2,1,2,0,2,8,1,4,0,1
Malaga,Castellon,1,0,1,0,3,6,5,3,0,0
Tenerife,Eibar,1,1,0,1,6,4,3,2,0,0
Zaragoza,Huesca,1,1,0,0,5,1,1,0,0,0
Almeria,Ferrol,2,1,1,0,6,6,2,3,0,0
Cordoba,Cadiz,4,2,2,0,10,2,1,3,0,1
Huesca,Oviedo,1,2,0,1,3,9,1,2,1,0
Eibar,Mirandes,0,1,0,0,7,5,4,1,2,0
Malaga,Granada,1,0,1,0,8,4,2,2,0,0
Burgos,Elche,0,1,0,0,6,4,5,3,0,0
Levante,Tenerife,1,1,0,1,3,1,3,5,0,1
Ferrol,Zaragoza,1,2,0,1,5,3,3,2,0,0
Almeria,Eldense,5,0,2,0,4,7,1,1,0,0
Cartagena,Santander,1,0,1,0,5,7,2,2,0,0
La Coruna,Albacete,5,1,2,1,6,6,0,2,0,0
Castellon,Sp Gijon,4,3,2,1,3,4,3,2,0,0
Cadiz,Almeria,2,1,0,1,9,6,5,4,0,3
Mirandes,Castellon,3,2,1,1,5,3,2,3,0,0
Sp Gijon,La Coruna,2,1,2,0,5,4,2,1,0,0
Burgos,Cordoba,3,2,1,1,6,5,3,2,0,0
Elche,Levante,1,3,0,2,12,3,3,2,0,0
Zaragoza,Cartagena,3,2,1,2,10,2,5,4,0,0
Santander,Oviedo,1,1,0,1,7,3,3,3,0,0
Albacete,Huesca,3,2,1,0,4,8,3,3,0,0
Eldense,Malaga,1,0,0,0,5,3,2,0,1,1
Tenerife,Ferrol,0,0,0,0,6,0,5,2,0,0
Granada,Eibar,0,2,0,0,7,2,1,1,0,0
Levante,Albacete,1,0,1,0,7,6,1,3,0,1
Eibar,Burgos,1,0,1,0,3,1,0,3,0,1
La Coruna,Granada,2,3,0,2,3,4,1,2,1,0
Cartagena,Tenerife,1,0,1,0,2,6,1,1,0,1
Huesca,Elche,2,1,0,1,7,0,5,3,0,1
Malaga,Sp Gijon,2,1,0,0,9,3,4,2,0,0
Ferrol,Cadiz,1,0,0,0,4,6,0,1,0,0
Castellon,Eldense,1,1,0,0,4,6,3,3,0,0
Oviedo,Zaragoza,1,0,0,0,6,2,0,4,0,0
Almeria,Santander,2,0,1,0,4,7,1,1,0,0
Cordoba,Mirandes,1,2,0,1,5,2,3,1,0,0
Albacete,Ferrol,2,0,1,0,9,6,1,3,0,2
Burgos,Levante,2,3,2,1,4,5,0,2,0,0
Cadiz,Huesca,4,0,4,0,3,2,0,0,0,0
Eibar,Cordoba,4,1,1,0,8,5,2,3,0,0
Elche,Malaga,2,0,0,0,9,1,2,1,0,0
Eldense,Santander,3,3,1,1,5,3,6,4,0,0
Granada,Castellon,2,1,1,0,11,2,3,1,0,1
Mirandes,Almeria,0,0,0,0,4,6,0,2,0,0
Sp Gijon,Cartagena,3,2,1,1,3,2,0,3,0,0
Tenerife,Oviedo,0,1,0,0,0,1,1,2,0,0
Zaragoza,La Coruna,1,0,0,0,4,6,4,1,0,0
Castellon,Zaragoza,4,1,4,0,8,3,3,1,0,0
Ferrol,Sp Gijon,0,2,0,1,2,4,3,4,0,0
Malaga,Burgos,2,2,0,1,9,4,0,0,0,0
Almeria,Tenerife,2,0,1,0,2,6,1,5,0,0
Cartagena,Mirandes,1,3,1,2,4,6,3,1,0,0
Huesca,Eldense,3,2,1,2,4,4,0,1,0,0
La Coruna,Elche,0,4,0,3,2,0,2,2,0,0
Levante,Eibar,1,0,0,0,4,8,0,2,0,0
Oviedo,Cadiz,2,1,2,1,8,3,0,1,0,0
Santander,Granada,2,1,1,1,5,1,4,4,0,1
Cordoba,Albacete,1,1,0,1,9,5,2,3,0,0
Amorebieta,Levante,1,1,0,1,8,2,0,3,0,0
Valladolid,Sp Gijon,2,0,1,0,8,2,5,5,0,0
Santander,Eibar,4,0,3,0,4,6,2,3,0,0
Zaragoza,Villarreal B,2,0,0,0,4,0,2,4,0,0
Elche,Ferrol,0,1,0,0,4,4,0,2,0,0
Burgos,Huesca,1,1,1,1,6,5,2,4,0,0
Albacete,Espanol,1,1,0,1,7,4,3,3,0,0
Cartagena,Eldense,0,1,0,1,6,6,1,1,0,0
Leganes,Andorra,0,1,0,1,2,2,5,1,0,0
Mirandes,Alcorcon,4,0,2,0,2,5,1,1,0,0
Tenerife,Oviedo,1,0,1,0,6,4,6,0,0,0
Andorra,Cartagena,3,2,0,0,6,0,2,4,0,0
Zaragoza,Valladolid,1,0,1,0,5,0,3,2,0,0
Eibar,Elche,2,1,1,0,6,4,1,2,0,0
Espanol,Santander,2,0,1,0,6,7,1,2,0,0
Levante,Burgos,3,2,2,1,4,4,4,3,0,0
Alcorcon,Leganes,0,2,0,0,8,5,3,4,0,0
Oviedo,Ferrol,1,1,0,1,6,3,2,1,0,1
Sp Gijon,Mirandes,3,0,3,0,7,11,2,2,0,0
Albacete,Amorebieta,2,2,1,2,4,7,3,0,0,0
Villarreal B,Eldense,3,1,2,1,2,5,2,1,0,0
Huesca,Tenerife,0,2,0,1,4,2,0,4,0,0
Cartagena,Levante,0,1,0,1,2,12,4,6,0,0
Burgos,Oviedo,1,0,1,0,4,3,4,4,0,1
Tenerife,Zaragoza,0,1,0,0,11,3,3,3,1,0
Elche,Villarreal B,1,0,1,0,4,4,2,0,0,0
Valladolid,Alcorcon,0,2,0,1,10,3,1,4,0,0
Ferrol,Sp Gijon,2,0,0,0,4,4,0,2,0,0
Amorebieta,Andorra,3,0,1,0,3,7,2,1,0,0
Mirandes,Espanol,0,1,0,0,4,7,4,2,0,0
Leganes,Albacete,2,0,1,0,2,5,3,2,0,0
Eldense,Eibar,2,1,2,0,6,4,1,4,0,0
Santander,Huesca,0,0,0,0,12,6,5,5,0,0
Alcorcon,Ferrol,1,1,0,0,3,1,3,1,0,0
Albacete,Valladolid,2,0,1,0,5,4,1,5,0,0
Sp Gijon,Burgos,2,1,1,0,10,2,1,1,0,0
Levante,Oviedo,1,1,0,0,4,2,3,3,0,1
Elche,Santander,1,1,1,0,8,1,0,3,1,0
Villarreal B,Cartagena,1,2,1,0,3,7,2,3,0,0
Andorra,Tenerife,0,1,0,0,8,4,0,3,0,0
Eibar,Leganes,0,1,0,1,8,1,2,3,0,0
Espanol,Amorebieta,3,2,0,2,4,3,3,1,0,0
Zaragoza,Eldense,2,0,1,0,1,3,2,1,0,0
Huesca,Mirandes,1,1,0,0,9,5,5,5,1,0
Levante,Espanol,1,4,1,2,5,3,0,0,1,0
Burgos,Eibar,1,0,0,0,5,10,2,4,0,1
Oviedo,Sp Gijon,0,0,0,0,7,1,2,3,0,0
Leganes,Huesca,2,0,1,0,2,3,0,2,0,0
Tenerife,Albacete,2,0,2,0,1,7,2,1,0,0
Ferrol,Villarreal B,2,2,0,1,13,0,3,2,0,0
Santander,Amorebieta,1,0,1,0,4,4,4,2,0,0
Cartagena,Zaragoza,1,3,1,2,6,4,2,2,0,0
Mirandes,Andorra,4,3,2,0,3,3,1,3,0,0
Valladolid,Elche,1,1,1,0,7,6,6,2,1,1
Eldense,Alcorcon,2,2,0,0,5,2,0,3,0,1
Zaragoza,Santander,1,1,1,1,6,6,2,5,0,0
Huesca,Villarreal B,2,2,0,2,7,0,5,3,0,0
Alcorcon,Levante,0,2,0,1,3,6,6,3,1,0
Valladolid,Cartagena,1,0,0,0,9,3,3,1,0,0
Albacete,Burgos,2,1,1,0,3,6,1,2,0,0
Amorebieta,Mirandes,2,0,2,0,9,4,3,2,0,0
Eibar,Ferrol,2,0,1,0,4,6,0,2,0,0
Elche,Leganes,1,0,1,0,8,4,5,3,0,0
Espanol,Eldense,3,3,0,2,12,0,3,4,0,1
Sp Gijon,Tenerife,2,1,1,1,6,4,2,5,0,0
Andorra,Oviedo,1,0,0,0,4,3,1,4,1,1
Cartagena,Eibar,1,2,0,1,5,6,2,5,1,0
Andorra,Sp Gijon,0,0,0,0,4,2,0,1,0,0
Levante,Eldense,2,0,1,0,5,2,1,2,0,0
Burgos,Elche,4,0,2,0,4,1,3,1,0,0
Alcorcon,Huesca,0,2,0,2,4,2,2,1,0,0
Santander,Albacete,2,1,2,0,0,6,2,3,0,0
Villarreal B,Amorebieta,3,1,1,0,3,6,2,4,0,0
Oviedo,Valladolid,0,1,0,0,6,6,1,3,0,0
Mirandes,Leganes,1,3,1,1,0,4,1,1,0,0
Ferrol,Zaragoza,1,0,0,0,4,4,1,0,0,0
Tenerife,Espanol,1,0,1,0,6,10,3,3,0,0
Leganes,Santander,2,1,1,0,4,11,4,3,0,0
Eibar,Tenerife,3,0,0,0,4,3,3,1,0,0
Elche,Levante,0,0,0,0,8,7,1,1,0,0
Albacete,Andorra,3,1,2,0,4,3,2,2,0,0
Villarreal B,Alcorcon,2,2,1,2,7,5,2,3,0,0
Eldense,Oviedo,1,3,0,3,6,4,1,0,0,0
Amorebieta,Cartagena,0,0,0,0,3,2,2,2,0,0
Valladolid,Burgos,3,0,2,0,3,6,2,2,0,0
Zaragoza,Mirandes,0,1,0,0,6,2,2,4,1,0
Huesca,Sp Gijon,0,1,0,0,9,8,6,5,0,0
Espanol,Ferrol,3,0,1,0,6,0,2,2,0,1
Alcorcon,Albacete,1,2,0,1,6,1,0,6,0,0
Levante,Villarreal B,1,1,0,0,8,2,2,2,0,0
Tenerife,Santander,2,0,0,0,7,4,1,4,0,0
Eldense,Valladolid,0,1,0,1,3,2,1,4,0,0
Oviedo,Huesca,1,0,0,0,5,4,2,2,0,0
Burgos,Leganes,1,0,1,0,0,8,5,3,0,1
Sp Gijon,Elche,2,0,2,0,6,3,0,0,0,0
Andorra,Zaragoza,0,1,0,1,4,0,2,4,1,0
