HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,HC,AC,HY,AY,HR,AR
Dundee United,Dunfermline,0,0,0,0,13,2,0,0,0,0
Morton,Arbroath,3,0,0,0,10,3,1,3,0,1
Queens Park,Ayr,1,2,0,1,1,3,1,3,1,0
Raith Rvs,Inverness C,2,3,1,3,6,1,0,2,0,0
Ayr,Dundee United,1,2,1,0,6,11,2,3,1,0
Dunfermline,Morton,0,5,0,2,5,3,0,1,0,0
Inverness C,Queens Park,0,1,0,0,4,4,2,2,0,0
Dunfermline,Queens Park,0,3,0,0,0,3,2,1,0,0
Raith Rvs,Dundee United,2,1,1,1,4,7,2,3,0,0
Airdrie Utd,Ayr,2,3,1,1,3,3,1,1,0,0
Dunfermline,Arbroath,1,1,1,0,8,5,4,3,0,0
Inverness C,Partick,3,3,1,0,6,8,1,2,1,0
Queens Park,Morton,0,0,0,0,1,5,0,1,0,0
Partick,Dunfermline,1,3,1,1,4,9,2,1,0,0
Arbroath,Inverness C,1,1,0,0,4,2,3,3,0,0
Ayr,Raith Rvs,1,2,1,2,3,6,2,1,0,0
Dundee United,Queens Park,3,1,2,1,5,2,1,4,0,0
Morton,Airdrie Utd,2,1,2,0,6,5,3,2,0,0
Ayr,Partick,4,3,3,1,4,11,2,0,0,0
Dundee United,Airdrie Utd,0,2,0,0,7,7,3,1,0,0
Inverness C,Dunfermline,0,0,0,0,5,8,2,2,0,0
Queens Park,Arbroath,6,0,3,0,5,2,0,1,0,0
Raith Rvs,Morton,0,0,0,0,4,7,3,3,0,0
Arbroath,Raith Rvs,3,2,0,1,1,9,0,1,0,0
Airdrie Utd,Queens Park,1,1,0,1,8,4,2,3,0,0
Dunfermline,Ayr,2,0,2,0,8,4,1,1,0,0
Morton,Inverness C,0,2,0,2,6,1,4,4,0,0
Partick,Dundee United,1,1,1,0,6,5,2,3,0,0
Dunfermline,Airdrie Utd,0,2,0,1,5,2,2,5,0,0
Morton,Dundee United,0,1,0,1,1,1,5,4,0,0
Dundee United,Arbroath,4,0,2,0,10,1,1,2,0,1
Inverness C,Airdrie Utd,0,0,0,0,6,4,1,4,0,0
Queens Park,Partick,2,2,1,0,6,7,5,3,0,0
Raith Rvs,Dunfermline,2,0,1,0,5,8,3,3,0,0
Partick,Raith Rvs,0,1,0,1,5,2,2,1,0,0
Dunfermline,Dundee United,3,1,2,0,4,4,1,2,0,0
Airdrie Utd,Arbroath,5,2,2,1,11,5,2,4,0,0
Inverness C,Ayr,1,2,1,1,6,4,2,1,0,0
Partick,Morton,2,1,1,0,4,5,2,2,0,0
Queens Park,Raith Rvs,0,0,0,0,9,11,2,1,0,0
Arbroath,Partick,0,1,0,1,5,4,0,1,0,0
Ayr,Queens Park,1,2,0,1,6,13,0,1,0,0
Dundee United,Inverness C,1,1,0,1,7,5,1,3,0,0
Morton,Dunfermline,0,1,0,0,4,8,3,1,0,0
Ayr,Airdrie Utd,2,1,0,1,7,7,0,2,0,0
Arbroath,Dunfermline,2,3,0,3,7,8,0,1,0,0
Dundee United,Raith Rvs,2,0,1,0,11,1,6,5,0,0
Morton,Queens Park,2,0,0,0,7,1,4,2,0,0
Partick,Inverness C,1,0,1,0,4,4,1,0,0,1
Arbroath,Airdrie Utd,1,2,0,0,5,6,2,2,0,0
Airdrie Utd,Morton,3,1,2,0,6,6,2,5,0,0
Dunfermline,Partick,1,1,0,1,3,3,2,2,0,0
Inverness C,Arbroath,2,1,1,0,4,1,0,2,0,1
Queens Park,Dundee United,0,5,0,1,3,12,2,1,0,0
Raith Rvs,Ayr,2,1,1,0,2,2,2,2,0,0
Ayr,Morton,1,1,1,1,7,1,2,3,0,0
Raith Rvs,Airdrie Utd,1,3,0,2,3,3,1,2,0,0
Morton,Dundee United,1,4,0,2,4,7,3,1,0,0
Airdrie Utd,Dunfermline,2,1,1,0,6,4,1,0,0,0
Ayr,Arbroath,5,0,3,0,5,2,0,2,0,0
Queens Park,Inverness C,0,1,0,1,3,3,1,2,0,0
Raith Rvs,Partick,0,0,0,0,6,3,2,2,0,0
Inverness C,Raith Rvs,0,1,0,0,9,2,0,2,0,0
Arbroath,Morton,1,2,0,0,8,7,1,2,0,0
Dundee United,Ayr,1,0,0,0,12,2,1,3,0,1
Dunfermline,Queens Park,0,0,0,0,2,3,1,2,0,0
Partick,Airdrie Utd,4,0,0,0,5,4,0,0,0,0
Airdrie Utd,Dundee United,0,0,0,0,5,0,0,0,0,0
Arbroath,Queens Park,0,5,0,3,1,5,0,1,0,0
Dunfermline,Inverness C,1,1,1,0,5,8,2,1,0,0
Morton,Raith Rvs,0,0,0,0,6,2,2,1,0,0
Partick,Ayr,0,0,0,0,8,2,0,1,0,0
Ayr,Dunfermline,3,3,1,3,3,4,1,0,0,0
Dundee United,Partick,4,1,1,1,7,2,0,0,0,0
Inverness C,Morton,3,1,1,1,4,4,0,3,0,0
Queens Park,Airdrie Utd,2,0,1,0,4,6,1,2,0,0
Raith Rvs,Arbroath,5,0,2,0,6,5,0,0,0,0
Ayr,Arbroath,0,0,0,0,4,5,0,5,1,0
Cove Rangers,Raith Rvs,2,0,1,0,7,6,4,2,0,0
Dundee,Partick,2,3,0,2,10,2,1,2,0,0
Hamilton,Morton,1,1,1,1,6,5,4,4,1,0
Inverness C,Queens Park,1,1,1,1,10,4,0,1,0,0
Queens Park,Ayr,2,3,2,0,6,10,2,0,0,0
Arbroath,Inverness C,0,0,0,0,6,1,1,2,0,0
Morton,Cove Rangers,1,0,0,0,0,6,3,4,0,0
Partick,Hamilton,1,1,0,1,8,2,1,2,0,0
Raith Rvs,Dundee,0,1,0,1,4,3,2,4,0,0
Dundee,Arbroath,4,2,1,0,11,8,1,2,0,0
Ayr,Hamilton,2,2,1,1,5,4,1,1,0,0
Inverness C,Cove Rangers,4,1,2,0,4,2,2,4,0,0
Queens Park,Partick,3,2,1,0,6,8,3,0,0,0
Raith Rvs,Morton,2,1,0,0,2,3,4,4,0,0
Partick,Inverness C,4,1,2,0,4,8,1,2,0,0
Arbroath,Queens Park,1,2,0,1,6,6,2,1,0,0
Cove Rangers,Ayr,1,2,0,0,3,3,0,0,0,0
Hamilton,Raith Rvs,0,2,0,1,5,4,0,2,0,0
Morton,Dundee,0,0,0,0,5,8,2,1,0,0
Ayr,Dundee,3,1,1,1,4,3,1,0,0,1
Hamilton,Arbroath,1,0,0,0,7,7,2,3,0,1
Inverness C,Morton,0,1,0,0,6,5,3,3,0,0
Partick,Raith Rvs,2,1,2,1,6,2,0,1,0,0
Queens Park,Cove Rangers,2,1,1,0,6,5,1,1,0,0
Arbroath,Partick,0,2,0,0,2,11,3,2,1,0
Cove Rangers,Hamilton,2,2,0,1,3,3,1,1,0,0
Dundee,Queens Park,3,0,2,0,7,6,2,1,0,0
Morton,Ayr,1,2,0,1,9,5,2,4,0,0
Raith Rvs,Inverness C,0,2,0,0,2,3,2,1,0,0
Dundee,Inverness C,2,3,1,2,12,8,2,1,1,0
Hamilton,Queens Park,0,2,0,1,15,2,1,1,0,0
Morton,Arbroath,1,2,0,2,1,5,2,2,1,0
Partick,Cove Rangers,2,2,1,0,4,6,2,3,0,0
Raith Rvs,Ayr,3,2,2,0,1,4,2,3,0,0
Ayr,Inverness C,0,1,0,0,20,3,1,1,0,0
Cove Rangers,Arbroath,2,0,2,0,3,7,0,1,0,0
Hamilton,Dundee,0,2,0,1,7,1,1,0,0,0
Partick,Morton,5,1,2,1,8,2,2,2,0,0
Queens Park,Raith Rvs,1,0,0,0,13,2,3,1,0,0
Cove Rangers,Dundee,3,1,1,1,6,7,1,2,0,0
Queens Park,Morton,1,2,0,1,6,8,1,4,0,0
Inverness C,Partick,1,0,0,0,4,0,1,3,0,1
Arbroath,Dundee,1,1,1,1,6,3,3,4,0,0
Ayr,Queens Park,5,0,2,0,5,10,1,0,0,0
Morton,Hamilton,5,0,3,0,7,4,4,4,0,0
Raith Rvs,Cove Rangers,3,0,2,0,8,4,2,2,0,0
Queens Park,Arbroath,1,1,1,0,5,7,0,3,0,0
Cove Rangers,Inverness C,0,1,0,1,6,2,3,5,1,0
Dundee,Ayr,2,1,1,0,6,8,1,1,0,0
Hamilton,Partick,1,2,0,1,10,3,2,2,0,0
Morton,Raith Rvs,1,0,0,0,5,6,3,3,0,0
Inverness C,Hamilton,0,1,0,1,6,9,1,2,0,0
Arbroath,Raith Rvs,0,1,0,1,10,2,3,1,0,0
Arbroath,Hamilton,1,0,1,0,7,6,3,2,0,1
Ayr,Cove Rangers,2,2,2,1,9,6,0,3,0,0
Dundee,Morton,0,0,0,0,7,11,1,4,1,0
Inverness C,Raith Rvs,1,1,1,1,3,13,1,0,0,0
Partick,Queens Park,0,4,0,1,9,4,1,4,0,0
Ayr,Partick,4,2,2,1,1,9,3,0,0,0
Morton,Inverness C,4,0,3,0,2,4,2,1,0,0
Queens Park,Dundee,2,2,1,0,7,6,1,2,1,0
Arbroath,Ayr,0,2,0,0,4,5,1,1,0,0
Hamilton,Cove Rangers,4,4,1,2,8,5,3,5,0,0
Raith Rvs,Partick,3,0,3,0,2,9,2,3,0,0
Cove Rangers,Queens Park,2,0,1,0,5,8,2,2,0,0
Ayr,Morton,1,1,1,1,6,4,3,3,0,0
Inverness C,Arbroath,1,1,0,0,6,6,2,0,0,0
Partick,Dundee,2,3,2,0,4,5,0,1,1,0
Raith Rvs,Hamilton,3,1,1,1,5,5,3,4,0,0
Hamilton,Ayr,2,3,0,1,6,4,3,4,0,0
Arbroath,Cove Rangers,1,1,1,0,1,2,4,1,0,0
Dundee,Raith Rvs,2,0,0,0,4,4,1,2,0,0
Morton,Partick,2,1,1,0,7,9,1,0,0,1
Queens Park,Inverness C,2,1,0,1,18,3,0,0,0,0
Cove Rangers,Morton,1,2,0,1,3,3,2,2,0,0
Dundee,Hamilton,1,0,0,0,8,2,1,2,0,0
Inverness C,Ayr,2,2,1,0,4,4,0,1,0,0
Partick,Arbroath,3,0,1,0,5,2,0,3,0,0
Raith Rvs,Queens Park,2,5,1,2,5,0,2,1,0,0
Arbroath,Morton,1,1,0,1,5,5,0,2,0,0
Ayr,Raith Rvs,2,0,1,0,5,8,1,0,0,0
Cove Rangers,Partick,1,1,1,0,3,5,1,1,0,0
Inverness C,Dundee,0,1,0,1,4,3,1,2,0,0
Queens Park,Hamilton,4,0,4,0,4,8,0,0,0,0
Partick,Ayr,3,2,2,1,7,0,4,3,0,0
Raith Rvs,Arbroath,1,1,1,1,4,5,1,2,0,0
Arbroath,Queens Park,1,4,0,2,6,5,4,2,0,0
Ayr,Dundee,0,2,0,0,5,7,5,1,1,1
Cove Rangers,Hamilton,2,0,0,0,9,5,5,2,0,0
Partick,Inverness C,5,1,2,0,5,2,0,0,0,1
Raith Rvs,Morton,2,2,2,2,6,6,2,1,0,0
Dundee,Arbroath,2,4,1,2,6,7,1,2,1,0
Hamilton,Raith Rvs,0,1,0,1,1,6,1,3,0,0
Inverness C,Cove Rangers,6,1,3,1,2,11,0,3,0,0
Queens Park,Partick,2,0,1,0,4,7,1,4,0,0
Raith Rvs,Dundee,1,1,1,0,4,6,3,2,0,0
Arbroath,Inverness C,1,4,1,2,3,4,2,3,0,0
Ayr,Hamilton,1,0,1,0,3,5,0,2,0,0
Cove Rangers,Queens Park,0,6,0,3,2,7,3,1,0,0
Partick,Morton,2,1,0,0,8,4,3,2,0,0
Ayr,Arbroath,2,2,1,0,11,5,2,2,0,0
Cove Rangers,Raith Rvs,2,2,1,2,5,1,1,2,0,0
Hamilton,Morton,1,0,1,0,4,16,1,2,0,1
Inverness C,Queens Park,0,0,0,0,4,8,2,1,0,0
Cove Rangers,Ayr,0,5,0,1,2,4,1,0,0,0
Dundee,Queens Park,3,0,0,0,6,4,1,0,0,0
Morton,Arbroath,1,2,1,0,4,2,3,2,0,0
Partick,Hamilton,0,1,0,0,7,3,1,1,0,0
Raith Rvs,Inverness C,2,2,1,0,9,0,1,3,0,0
Queens Park,Ayr,2,0,0,0,9,3,3,0,0,0
Arbroath,Raith Rvs,1,2,1,0,7,6,4,1,0,0
Hamilton,Dundee,1,1,1,1,3,8,5,2,0,0
Inverness C,Morton,2,2,0,1,5,3,2,3,0,0
Partick,Cove Rangers,0,1,0,1,9,3,3,3,1,0
Morton,Queens Park,3,2,2,1,6,12,3,2,0,0
Dundee,Cove Rangers,3,0,0,0,15,1,0,4,0,0
Morton,Dundee,1,0,1,0,12,3,4,3,0,0
Queens Park,Raith Rvs,1,1,0,0,4,3,2,3,0,0
Ayr,Partick,0,1,0,1,3,3,1,1,0,0
Cove Rangers,Arbroath,1,1,0,0,4,4,0,4,0,0
Inverness C,Hamilton,0,3,0,0,6,5,2,2,0,0
Hamilton,Inverness C,2,1,1,1,5,10,1,2,0,1
Raith Rvs,Ayr,0,0,0,0,5,6,2,1,0,0
Arbroath,Partick,0,0,0,0,4,7,1,2,0,0
Dundee,Inverness C,1,1,1,0,11,2,0,5,0,0
Hamilton,Queens Park,1,4,0,1,6,4,1,0,0,0
Morton,Cove Rangers,2,1,0,1,8,3,3,2,0,0
Dundee,Partick,1,3,0,1,7,6,0,4,0,0
Hamilton,Arbroath,0,0,0,0,4,5,3,3,0,1
Ayr,Inverness C,1,2,1,1,2,4,2,2,1,0
Cove Rangers,Dundee,0,2,0,1,3,4,1,2,0,0
Partick,Raith Rvs,3,0,1,0,6,4,1,2,0,0
Queens Park,Morton,2,2,2,0,10,2,1,2,0,0
Morton,Ayr,1,3,1,3,6,4,3,2,0,0
Queens Park,Cove Rangers,1,0,0,0,11,1,2,2,0,0
Morton,Partick,0,0,0,0,4,4,4,6,0,0
Arbroath,Morton,1,1,0,1,6,4,3,0,0,0
Hamilton,Ayr,0,2,0,2,3,8,0,2,0,0
Partick,Dundee,0,0,0,0,2,7,0,2,0,0
Queens Park,Inverness C,2,1,0,1,9,8,0,2,0,0
Raith Rvs,Cove Rangers,6,1,2,0,9,6,0,4,0,0
Dundee,Ayr,3,1,1,1,6,3,1,1,0,0
Ayr,Cove Rangers,3,0,2,0,1,5,1,1,0,0
Inverness C,Partick,1,0,0,0,2,12,3,1,1,0
Queens Park,Arbroath,0,1,0,0,8,5,1,2,0,0
Arbroath,Ayr,2,0,1,0,7,8,2,1,0,0
Cove Rangers,Partick,0,5,0,2,9,3,1,0,0,0
Dundee,Hamilton,7,0,4,0,5,1,0,1,0,0
Morton,Inverness C,1,2,0,0,4,1,3,3,0,0
Raith Rvs,Queens Park,2,0,1,0,5,2,3,2,0,1
Raith Rvs,Hamilton,1,2,0,0,5,1,3,2,0,1
Partick,Queens Park,4,0,0,0,6,5,1,0,0,0
Arbroath,Dundee,0,0,0,0,2,5,3,3,0,0
Ayr,Morton,1,1,0,0,8,2,1,4,0,1
Hamilton,Cove Rangers,1,1,0,0,3,3,1,5,0,0
Inverness C,Raith Rvs,2,0,2,0,5,3,0,0,0,0
Dundee,Raith Rvs,3,1,1,0,3,4,2,4,0,0
Inverness C,Arbroath,2,0,0,0,5,3,1,2,1,0
Morton,Hamilton,2,0,0,0,15,4,2,1,0,0
Queens Park,Hamilton,1,0,0,0,7,8,2,3,0,0
Cove Rangers,Inverness C,1,2,0,0,4,3,1,1,0,0
Dundee,Morton,3,3,1,1,7,3,1,3,0,0
Partick,Ayr,1,1,1,0,2,6,2,1,0,0
Raith Rvs,Arbroath,1,1,1,0,7,2,2,2,0,0
Hamilton,Inverness C,1,2,0,0,2,7,2,1,0,0
Ayr,Queens Park,0,0,0,0,9,6,0,0,0,0
Arbroath,Cove Rangers,0,1,0,0,8,6,1,3,0,0
Hamilton,Partick,2,2,1,1,6,10,5,5,0,0
Inverness C,Dundee,1,1,0,0,4,8,2,0,0,0
Morton,Raith Rvs,1,0,1,0,2,2,3,0,0,2
Dundee,Cove Rangers,0,0,0,0,11,2,2,4,0,0
Ayr,Raith Rvs,1,0,0,0,7,8,0,2,0,0
Morton,Queens Park,2,1,1,1,7,2,0,3,0,0
Partick,Arbroath,2,0,1,0,4,11,1,2,0,0
Arbroath,Hamilton,0,0,0,0,8,4,2,2,0,0
Cove Rangers,Morton,1,2,1,1,5,3,1,0,0,1
Inverness C,Ayr,1,2,0,1,8,3,1,1,0,0
Queens Park,Dundee,3,5,3,3,8,4,0,3,0,0
Raith Rvs,Partick,2,2,1,1,2,12,5,3,0,0
