HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,HC,AC,HY,AY,HR,AR
Arouca,Rio Ave,1,1,0,0,6,3,0,1,0,0
Boavista,Estrela,0,1,0,1,7,4,2,2,0,0
Moreirense,Casa Pia,3,2,3,0,4,5,0,0,0,0
Nacional,Estoril,2,2,1,1,7,3,3,3,0,0
Santa Clara,Benfica,0,1,0,0,2,5,6,3,1,0
Sp Lisbon,Arouca,2,2,1,2,9,9,3,3,1,0
Rio Ave,AVS,1,1,0,1,2,4,0,0,0,0
Farense,Porto,0,1,0,0,2,4,4,2,1,0
Guimaraes,Sp Braga,0,0,0,0,7,4,5,3,0,0
Gil Vicente,Famalicao,0,2,0,1,5,11,2,2,0,0
