HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,HC,AC,HY,AY,HR,AR
Hannover,Karlsruhe,2,1,0,1,6,5,3,2,0,0
Regensburg,Elversberg,1,0,1,0,6,10,1,2,1,0
Hertha,FC Koln,0,1,0,1,6,3,4,2,0,0
Hamburg,Nurnberg,1,1,1,0,5,11,1,3,0,0
Kaiserslautern,Magdeburg,2,2,1,2,11,1,2,5,0,2
Paderborn,Braunschweig,0,0,0,0,8,6,0,2,1,0
Braunschweig,Hamburg,3,1,1,0,3,7,3,2,0,0
Nurnberg,Kaiserslautern,0,0,0,0,12,1,1,3,0,0
Darmstadt,Hertha,3,1,1,1,1,9,5,3,0,0
FC Koln,Greuther Furth,1,0,0,0,10,4,2,4,0,0
Magdeburg,Ulm,0,0,0,0,14,1,2,4,0,1
Fortuna Dusseldorf,Paderborn,1,1,0,0,5,4,2,0,0,0
Elversberg,Hannover,3,1,2,0,15,2,1,1,0,0
Karlsruhe,Preußen Münster,1,1,1,0,8,7,1,3,0,0
Schalke 04,Regensburg,2,0,1,0,6,2,1,3,0,0
Paderborn,Nurnberg,3,2,1,1,7,5,0,0,0,0
Preußen Münster,FC Koln,0,1,0,0,3,5,3,1,0,0
Fortuna Dusseldorf,Elversberg,0,2,0,0,12,6,2,1,0,0
Greuther Furth,Karlsruhe,2,3,1,0,7,5,2,2,0,0
Hannover,Darmstadt,1,2,0,0,5,4,1,3,0,0
Hertha,Ulm,2,2,1,1,4,5,0,0,0,0
Hamburg,Schalke 04,2,2,2,0,2,4,2,2,0,0
Kaiserslautern,Braunschweig,3,2,3,1,7,6,1,4,0,0
Regensburg,Magdeburg,0,1,0,1,7,4,4,4,0,0
Magdeburg,Hertha,1,3,0,0,5,1,3,3,0,0
Schalke 04,Kaiserslautern,0,3,0,1,7,3,1,4,0,0
Braunschweig,Regensburg,0,0,0,0,2,10,3,3,0,0
Elversberg,Paderborn,1,3,1,1,1,6,0,0,0,0
FC Koln,Hannover,2,2,0,1,10,4,1,1,0,1
Darmstadt,Preußen Münster,0,0,0,0,6,1,3,4,0,0
Karlsruhe,Hamburg,1,3,1,1,7,7,4,4,0,0
Nurnberg,Fortuna Dusseldorf,2,2,1,0,12,5,2,5,0,0
Ulm,Greuther Furth,1,1,1,1,4,3,5,4,0,0
Elversberg,Nurnberg,2,1,1,1,8,8,2,3,0,0
Paderborn,Schalke 04,2,4,1,2,2,9,1,3,0,0
Greuther Furth,Hertha,2,1,1,1,6,10,4,3,1,0
Hannover,Ulm,3,2,0,1,7,2,3,2,0,0
Kaiserslautern,Karlsruhe,3,1,1,0,3,3,5,1,0,0
Preußen Münster,Magdeburg,1,2,1,1,3,5,3,3,0,0
Fortuna Dusseldorf,Braunschweig,5,0,3,0,7,5,1,4,0,0
Hamburg,Darmstadt,2,2,2,1,2,8,2,4,0,0
Regensburg,FC Koln,0,1,0,1,4,6,1,3,0,0
Hertha,Preußen Münster,1,2,1,0,9,2,2,4,0,0
Karlsruhe,Regensburg,4,2,1,1,4,0,4,2,0,0
Magdeburg,Paderborn,1,1,0,0,7,7,5,1,0,0
Schalke 04,Fortuna Dusseldorf,1,1,0,0,6,2,1,4,0,0
Ulm,Hamburg,1,1,1,0,5,2,3,6,0,1
Darmstadt,Kaiserslautern,5,1,2,0,3,4,1,2,0,0
Braunschweig,Elversberg,0,3,0,0,6,5,4,3,0,0
FC Koln,Nurnberg,3,1,3,0,3,4,4,2,0,0
Greuther Furth,Hannover,1,0,0,0,4,4,2,1,0,0
Elversberg,Schalke 04,1,4,1,1,4,1,3,1,0,0
